Date,nifty_log_return,vix_change,india_term_spread,asia_em_credit_oas
2012-03-13,0.012967068782384641,-1.5200004577636719,-0.645999999999999,3.56
2012-03-14,0.0063157539426588645,-0.030000686645507812,-0.645999999999999,3.51
2012-03-15,-0.015381495959166968,0.7000007629394531,-0.645999999999999,3.51
2012-03-16,-0.011702836439644667,-2.2900009155273438,-0.645999999999999,3.48
2012-03-19,-0.011508474451056095,-0.15999984741210938,-0.645999999999999,3.45
2012-03-20,0.0033802656848120043,-1.029998779296875,-0.645999999999999,3.47
2012-03-21,0.01693683132759836,-0.9400005340576172,-0.645999999999999,3.49
2012-03-22,-0.02577218838569368,3.770000457763672,-0.645999999999999,3.52
2012-03-23,0.009470263113838983,-1.4300003051757812,-0.645999999999999,3.55
2012-03-26,-0.017959984312352094,3.3999996185302734,-0.645999999999999,3.54
2012-03-27,0.011297260934515444,-1.6900005340576172,-0.645999999999999,3.57
2012-03-28,-0.009273943932475727,-0.17999839782714844,-0.645999999999999,3.56
2012-03-29,-0.0030654574390867073,-0.5400009155273438,-0.645999999999999,3.59
2012-03-30,0.02228376559490159,-1.9500007629394531,-0.645999999999999,3.6
2012-04-02,0.004211661864997884,-1.5,0.20749999999999957,3.67
2012-04-03,0.007605614952249603,-0.8699989318847656,0.20749999999999957,3.62
2012-04-04,-0.006665835901845565,0.6199989318847656,0.20749999999999957,3.64
2012-04-09,-0.016766043352304694,1.7000007629394531,0.20749999999999957,3.71
2012-04-10,0.0017560980486462775,-0.4099998474121094,0.20749999999999957,3.73
2012-04-11,-0.0031994831122376596,0.37000083923339844,0.20749999999999957,3.75
2012-04-12,0.00952052643128076,-0.5100002288818359,0.20749999999999957,3.73
2012-04-13,-0.013239017207444477,0.9699993133544922,0.20749999999999957,3.73
2012-04-16,0.0035941438484491926,-0.5200004577636719,0.20749999999999957,3.74
2012-04-17,0.012077096484755998,-1.9200000762939453,0.20749999999999957,3.73
2012-04-18,0.0019452501478614526,-0.279998779296875,0.20749999999999957,3.73
2012-04-19,0.006094579385556793,-0.6800003051757812,0.20749999999999957,3.73
2012-04-20,-0.007822467994285074,0.7399997711181641,0.20749999999999957,3.72
2012-04-23,-0.017204909624993044,1.4799995422363281,0.20749999999999957,3.73
2012-04-24,0.00423089488965838,-2.3199996948242188,0.20749999999999957,3.72
2012-04-25,-0.003961750187553282,-0.3099994659423828,0.20749999999999957,3.69
2012-04-26,-0.002502166640857171,-0.20000076293945312,0.20749999999999957,3.69
2012-04-27,0.0003083158607018674,-0.8500003814697266,0.20749999999999957,3.68
2012-04-30,0.01102629869634238,-0.06999969482421875,0.20749999999999957,3.67
2012-05-02,-0.001716362147938504,0.720001220703125,0.47499999999999964,3.64
2012-05-03,-0.009733907132363178,0.7099990844726562,0.47499999999999964,3.61
2012-05-04,-0.019766547986143027,1.8700008392333984,0.47499999999999964,3.62
2012-05-07,0.005352390914891362,-0.9000015258789062,0.47499999999999964,3.64
2012-05-08,-0.022583237144103662,1.9400005340576172,0.47499999999999964,3.64
2012-05-09,-0.005042821909914006,0.8800010681152344,0.47499999999999964,3.66
2012-05-10,-0.0018308157369825856,-0.32000160217285156,0.47499999999999964,3.66
2012-05-11,-0.0074384941865402255,-0.23999977111816406,0.47499999999999964,3.67
2012-05-14,-0.00429008318777997,0.7800006866455078,0.47499999999999964,3.74
2012-05-15,0.007106196307577927,-0.9799995422363281,0.47499999999999964,3.79
2012-05-16,-0.01725364197067538,1.4299983978271484,0.47499999999999964,3.84
2012-05-17,0.0024567533539605795,-0.11999893188476562,0.47499999999999964,3.86
2012-05-18,0.004353778862483168,-0.04000091552734375,0.47499999999999964,3.93
2012-05-22,-0.00634750970013281,0.4699993133544922,0.47499999999999964,3.89
2012-05-23,-0.005125777203313112,2.739999771118164,0.47499999999999964,3.94
2012-05-24,0.01757748695340402,-1.6399993896484375,0.47499999999999964,3.92
2012-05-25,-0.00020321486380266794,-0.35000038146972656,0.47499999999999964,3.95
2012-05-28,0.013173958334390843,-1.4599990844726562,0.47499999999999964,3.94
2012-05-29,0.0008922027131203923,0.35000038146972656,0.47499999999999964,3.92
2012-05-30,-0.007916888957933466,1.269998550415039,0.47499999999999964,3.96
2012-05-31,-0.005367101491185887,-0.049999237060546875,0.47499999999999964,3.99
2012-06-01,-0.01692671398152418,1.5200004577636719,-0.006000000000000227,4.02
2012-06-04,0.001351903957286658,-1.1700000762939453,-0.006000000000000227,4.04
2012-06-05,0.0031200109335819946,0.6599998474121094,-0.006000000000000227,4.03
2012-06-06,0.02714058403860763,-1.3600006103515625,-0.006000000000000227,3.99
2012-06-07,0.010461150903908,-1.260000228881836,-0.006000000000000227,3.94
2012-06-08,0.0036964255001187096,-0.1700000762939453,-0.006000000000000227,3.93
2012-06-11,-0.0028155257153311976,1.5500011444091797,-0.006000000000000227,3.9
2012-06-12,0.01215350351575396,-0.8199996948242188,-0.006000000000000227,3.87
2012-06-13,0.0010843223020839507,0.15999984741210938,-0.006000000000000227,3.85
2012-06-14,-0.01310924495287964,1.3499984741210938,-0.006000000000000227,3.84
2012-06-15,0.016539804211283652,-0.1699981689453125,-0.006000000000000227,3.81
2012-06-18,-0.014662147764778139,-2.940000534057617,-0.006000000000000227,3.77
2012-06-19,0.007789124317959819,-1.1700000762939453,-0.006000000000000227,3.76
2012-06-20,0.0032666409844854687,-0.39999961853027344,-0.006000000000000227,3.74
2012-06-21,0.0086432855573779,-1.0900001525878906,-0.006000000000000227,3.75
2012-06-22,-0.003675710428627626,0.6399993896484375,-0.006000000000000227,3.74
2012-06-25,-0.006120440371459533,0.9899997711181641,-0.006000000000000227,3.75
2012-06-26,0.001201686933128108,-1.3400001525878906,-0.006000000000000227,3.76
2012-06-27,0.004112003271970844,0.1400012969970703,-0.006000000000000227,3.73
2012-06-28,0.0014089915678230246,0.25,-0.006000000000000227,3.73
2012-06-29,0.0248860906366406,-1.5400009155273438,-0.006000000000000227,3.65
2012-07-02,-5.679463652956444e-05,-0.06999969482421875,0.06666666666666998,3.63
2012-07-03,0.001769754524874917,-0.4500007629394531,0.06666666666666998,3.59
2012-07-04,0.002757116023506428,-0.28999900817871094,0.06666666666666998,3.58
2012-07-05,0.004656706469918981,0.07999992370605469,0.06666666666666998,3.55
2012-07-06,-0.0019446391500623072,-0.3099994659423828,0.06666666666666998,3.55
2012-07-09,-0.007892770948501047,0.6799983978271484,0.06666666666666998,3.56
2012-07-10,0.0132199458969235,-0.8899993896484375,0.06666666666666998,3.55
2012-07-11,-0.007332285285333639,0.5599994659423828,0.06666666666666998,3.53
2012-07-12,-0.013480158401750039,0.31999969482421875,0.06666666666666998,3.51
2012-07-13,-0.001529271504729059,-0.4499988555908203,0.06666666666666998,3.47
2012-07-16,-0.005755687624308978,0.5100002288818359,0.06666666666666998,3.47
2012-07-17,-0.0008469413317297982,-0.9899997711181641,0.06666666666666998,3.44
2012-07-18,0.004505602651746632,-0.3400001525878906,0.06666666666666998,3.43
2012-07-19,0.00504836919305378,-1.0600013732910156,0.06666666666666998,3.41
2012-07-20,-0.007197737118262219,0.5100002288818359,0.06666666666666998,3.4
2012-07-23,-0.016884926528955263,1.7700004577636719,0.06666666666666998,3.42
2012-07-24,0.002000752092925557,-1.6900005340576172,0.06666666666666998,3.45
2012-07-25,-0.00363361612631477,-0.2199993133544922,0.06666666666666998,3.46
2012-07-26,-0.013119999282962123,-0.37999916076660156,0.06666666666666998,3.45
2012-07-27,0.01121000358729877,0.06999969482421875,0.06666666666666998,3.4
2012-07-30,0.019408979065827576,0.15999984741210938,0.06666666666666998,3.38
2012-07-31,0.005599929458278862,-0.5900001525878906,0.06666666666666998,3.38
2012-08-01,0.0021968584221014834,0.4400005340576172,0.23599999999999977,3.36
2012-08-02,-0.0024359384433229802,0.31999969482421875,0.23599999999999977,3.37
2012-08-03,-0.00230763010487979,-0.6499996185302734,0.23599999999999977,3.34
2012-08-06,0.012735553625573123,0.09999847412109375,0.23599999999999977,3.3
2012-08-07,0.010198622309721916,-0.010000228881835938,0.23599999999999977,3.24
2012-08-08,0.0002435299671450816,0.1600017547607422,0.23599999999999977,3.23
2012-08-09,-0.0028233533426232993,-0.04000091552734375,0.23599999999999977,3.2
2012-08-10,-0.00047922749776307234,-0.26000022888183594,0.23599999999999977,3.19
2012-08-13,0.005155472083349568,-0.05999946594238281,0.23599999999999977,3.19
2012-08-14,0.006049503744983293,-0.36999988555908203,0.23599999999999977,3.18
2012-08-16,-0.00323921273413046,0.049999237060546875,0.23599999999999977,3.18
2012-08-17,0.0006243883745507009,0.039999961853027344,0.23599999999999977,3.18
2012-08-21,0.01014167866750203,0.5699996948242188,0.23599999999999977,3.18
2012-08-22,-0.0015045258717129944,-0.2999992370605469,0.23599999999999977,3.18
2012-08-23,0.0004617572633175854,0.12000083923339844,0.23599999999999977,3.17
2012-08-24,-0.005304542887016916,0.03999900817871094,0.23599999999999977,3.16
2012-08-27,-0.0067896999946754025,0.3099994659423828,0.23599999999999977,3.16
2012-08-29,-0.01174104537301993,0.3899993896484375,0.23599999999999977,3.18
2012-08-30,0.005140138925224487,-0.06999969482421875,0.23599999999999977,3.21
2012-08-31,-0.010696567362371883,0.6299991607666016,0.23599999999999977,3.28
2012-09-03,-0.0009037076407566584,-0.019998550415039062,0.14500000000000135,3.27
2012-09-04,0.003846980593905577,-0.6900005340576172,0.14500000000000135,3.27
2012-09-05,-0.009200290386331456,0.4200000762939453,0.14500000000000135,3.24
2012-09-06,0.0024272920075337386,-0.030000686645507812,0.14500000000000135,3.19
2012-09-07,0.01960276282144217,-1.7199993133544922,0.14500000000000135,3.18
2012-09-10,0.003988608782709102,0.010000228881835938,0.14500000000000135,3.11
2012-09-11,0.004937923764457274,0.1099996566772461,0.14500000000000135,3.08
2012-09-12,0.007577894131802447,-0.3400001525878906,0.14500000000000135,3.04
2012-09-13,0.0008006548380166689,0.630000114440918,0.14500000000000135,3.05
2012-09-14,0.02584358933331103,-0.28999996185302734,0.14500000000000135,2.97
2012-09-17,0.005783196310569196,2.40000057220459,0.14500000000000135,2.95
2012-09-18,-0.0017752281388536857,0.049999237060546875,0.14500000000000135,2.95
2012-09-20,-0.00821209092065133,0.7900009155273438,0.14500000000000135,2.93
2012-09-21,0.024348919045650126,0.3099994659423828,0.14500000000000135,2.93
2012-09-24,-0.003793733782301371,-0.10000038146972656,0.14500000000000135,2.97
2012-09-25,0.00075810903044665,-1.7199993133544922,0.14500000000000135,3.0
2012-09-26,-0.0018434131257124254,-0.1400012969970703,0.14500000000000135,3.05
2012-09-27,-0.0024662359760189018,-0.05999946594238281,0.14500000000000135,3.04
2012-09-28,0.009477874770864534,-0.75,0.14500000000000135,3.0
2012-10-01,0.0027140385821359655,0.18000030517578125,0.1075000000000017,3.01
2012-10-03,0.00217469800247328,0.15999984741210938,0.1075000000000017,3.0
2012-10-04,0.009784057731510025,-0.05999946594238281,0.1075000000000017,2.97
2012-10-05,-0.007048401472376666,0.3400001525878906,0.1075000000000017,2.92
2012-10-08,-0.012422553983974943,0.3899993896484375,0.1075000000000017,2.91
2012-10-09,0.005026124741861446,-0.37000083923339844,0.1075000000000017,2.89
2012-10-10,-0.009236897569122873,0.030000686645507812,0.1075000000000017,2.88
2012-10-11,0.009841438524261526,-0.3400001525878906,0.1075000000000017,2.87
2012-10-12,-0.0056218911252959814,0.0,0.1075000000000017,2.87
2012-10-15,0.0019712933975172303,-0.5900001525878906,0.1075000000000017,2.85
2012-10-16,-0.006925327076076647,-0.3299999237060547,0.1075000000000017,2.81
2012-10-17,0.0021665606600093767,-0.39999961853027344,0.1075000000000017,2.75
2012-10-18,0.010273480136426792,-0.4099998474121094,0.1075000000000017,2.71
2012-10-19,-0.0060423486092661665,-0.2200002670288086,0.1075000000000017,2.7
2012-10-22,0.005771220015412784,-1.5,0.1075000000000017,2.71
2012-10-23,-0.004514165983925739,0.6700000762939453,0.1075000000000017,2.72
2012-10-25,0.0024392867397124295,-0.18999958038330078,0.1075000000000017,2.72
2012-10-29,-0.006982713537108193,1.5999994277954102,0.1075000000000017,2.75
2012-10-30,-0.012021309646340173,0.05000019073486328,0.1075000000000017,2.75
2012-10-31,0.0038868064869830134,-0.7700004577636719,0.1075000000000017,2.75
2012-11-01,0.0045007039065821375,-0.31999969482421875,0.18254000000000126,2.75
2012-11-02,0.009283598556758567,-0.4200000762939453,0.18254000000000126,2.73
2012-11-05,0.001140160934837295,0.9700002670288086,0.18254000000000126,2.72
2012-11-06,0.003534943543911931,0.5799999237060547,0.18254000000000126,2.7
2012-11-07,0.0062171292271889006,-0.6999998092651367,0.18254000000000126,2.73
2012-11-08,-0.0037134360408294775,-0.28999996185302734,0.18254000000000126,2.73
2012-11-09,-0.009190436679217989,0.14999961853027344,0.18254000000000126,2.76
2012-11-12,-0.00044851642908619777,0.48999977111816406,0.18254000000000126,2.76
2012-11-15,-0.009315417200509159,0.6700000762939453,0.18254000000000126,2.82
2012-11-16,-0.010165182073687593,0.6899995803833008,0.18254000000000126,2.84
2012-11-19,-0.0004755128708731552,0.46000099182128906,0.18254000000000126,2.83
2012-11-20,2.6905325376147813e-05,-0.869999885559082,0.18254000000000126,2.81
2012-11-21,0.007732677239436856,-0.35000038146972656,0.18254000000000126,2.8
2012-11-22,0.002303783619401963,-0.5500001907348633,0.18254000000000126,2.81
2012-11-23,-0.0002043480676846334,-0.22999954223632812,0.18254000000000126,2.79
2012-11-26,0.001651464026839213,-0.010000228881835938,0.18254000000000126,2.76
2012-11-27,0.016113606124935557,-0.7100000381469727,0.18254000000000126,2.74
2012-11-29,0.016888559855538453,1.4099998474121094,0.18254000000000126,2.7
2012-11-30,0.009372268537928177,-0.2200002670288086,0.18254000000000126,2.71
2012-12-03,-0.0015147741130177722,0.4700002670288086,-0.1725000000000012,2.68
2012-12-04,0.0031121612139040416,0.28999996185302734,-0.1725000000000012,2.68
2012-12-05,0.0019084379930875174,0.7100009918212891,-0.1725000000000012,2.69
2012-12-06,0.005138862601968067,-1.3800010681152344,-0.1725000000000012,2.7
2012-12-07,-0.00397016991551854,-0.2799997329711914,-0.1725000000000012,2.69
2012-12-10,0.00025388658596198357,-0.4499998092651367,-0.1725000000000012,2.68
2012-12-11,-0.001710765071977491,0.15999984741210938,-0.1725000000000012,2.65
2012-12-12,-0.001832525857525198,-0.15999984741210938,-0.1725000000000012,2.65
2012-12-13,-0.006218342793891255,0.19999980926513672,-0.1725000000000012,2.62
2012-12-14,0.004790710362347276,-0.48000049591064453,-0.1725000000000012,2.63
2012-12-17,-0.0036975880786428313,0.6900005340576172,-0.1725000000000012,2.64
2012-12-18,0.006618636854775263,-0.48000049591064453,-0.1725000000000012,2.59
2012-12-19,0.005546975807021157,0.030000686645507812,-0.1725000000000012,2.6
2012-12-20,-0.00222863426913261,-0.15000057220458984,-0.1725000000000012,2.59
2012-12-21,-0.011679684367163802,0.3100004196166992,-0.1725000000000012,2.59
2012-12-24,0.0013756295489937814,-0.1400003433227539,-0.1725000000000012,2.58
2012-12-26,0.008476985338926086,-0.3899993896484375,-0.1725000000000012,2.6
2012-12-27,-0.006029383723567037,-0.3600006103515625,-0.1725000000000012,2.6
2012-12-28,0.0064949350428471515,-0.1099996566772461,-0.1725000000000012,2.58
2012-12-31,-0.0005502203045275154,1.3199996948242188,-0.1725000000000012,2.57
2013-01-02,0.01481743509598375,0.020000457763671875,0.052499999999999325,2.54
2013-01-03,0.0027077144701615867,-0.23999977111816406,0.052499999999999325,2.52
2013-01-04,0.0011059532042860644,-0.10000038146972656,0.052499999999999325,2.48
2013-01-07,-0.004623255329017686,0.5500001907348633,0.052499999999999325,2.43
2013-01-08,0.0022185466869673303,-0.6499996185302734,0.052499999999999325,2.43
2013-01-09,-0.005044642846597446,0.049999237060546875,0.052499999999999325,2.43
2013-01-10,-0.0004773973080222145,-0.049999237060546875,0.052499999999999325,2.41
2013-01-11,-0.0029111045491811488,-0.04000091552734375,0.052499999999999325,2.44
2013-01-14,0.012150107904682364,0.4700002670288086,0.052499999999999325,2.44
2013-01-15,0.005388844474855894,-0.11999988555908203,0.052499999999999325,2.45
2013-01-16,-0.00908083134121998,0.4099998474121094,0.052499999999999325,2.46
2013-01-17,0.006203813876608185,0.020000457763671875,0.052499999999999325,2.46
2013-01-18,0.004164007938021129,-0.11999988555908203,0.052499999999999325,2.5
2013-01-21,0.0029472886846284353,-0.23000049591064453,0.052499999999999325,2.49
2013-01-22,-0.005572574388951168,0.23000049591064453,0.052499999999999325,2.49
2013-01-23,0.0009584237077469017,-0.2200002670288086,0.052499999999999325,2.49
2013-01-24,-0.005789434832539505,0.7899999618530273,0.052499999999999325,2.48
2013-01-25,0.009145062029183172,0.3100004196166992,0.052499999999999325,2.46
2013-01-28,2.4676400556721332e-05,0.39999961853027344,0.052499999999999325,2.43
2013-01-29,-0.004107307883982924,-0.6999998092651367,0.052499999999999325,2.43
2013-01-30,0.0009665070704739352,-0.09000015258789062,0.052499999999999325,2.45
2013-01-31,-0.003473805238461769,-0.25,0.052499999999999325,2.6
2013-02-01,-0.005958325862656894,-0.36999988555908203,-0.01249999999999929,2.62
2013-02-04,-0.0019438945962046322,0.5799999237060547,-0.01249999999999929,2.67
2013-02-05,-0.005082013073346008,0.26999950408935547,-0.01249999999999929,2.68
2013-02-06,0.0003860815163471072,-0.34999942779541016,-0.01249999999999929,2.7
2013-02-07,-0.003429216778715081,0.630000114440918,-0.01249999999999929,2.68
2013-02-08,-0.005961664511139566,0.26999950408935547,-0.01249999999999929,2.67
2013-02-11,-0.0009575010873592933,0.48999977111816406,-0.01249999999999929,2.66
2013-02-12,0.004170762773135264,-0.3399991989135742,-0.01249999999999929,2.64
2013-02-13,0.001762935670411124,-0.1700000762939453,-0.01249999999999929,2.63
2013-02-14,-0.006086291505428713,-0.05000019073486328,-0.01249999999999929,2.62
2013-02-15,-0.0016208437428339576,0.14999961853027344,-0.01249999999999929,2.59
2013-02-18,0.001832795259055871,1.0500011444091797,-0.01249999999999929,2.58
2013-02-19,0.0070114071991698905,-0.48000049591064453,-0.01249999999999929,2.56
2013-02-20,0.0005637768132327255,-0.21000003814697266,-0.01249999999999929,2.53
2013-02-21,-0.01539623406156752,1.3400001525878906,-0.01249999999999929,2.55
2013-02-22,-0.00033329408771618207,-0.14999961853027344,-0.01249999999999929,2.54
2013-02-25,0.000760388994695336,-0.060001373291015625,-0.01249999999999929,2.53
2013-02-26,-0.016081458393314825,0.6300010681152344,-0.01249999999999929,2.55
2013-02-27,0.006151435864131232,-1.1300010681152344,-0.01249999999999929,2.55
2013-02-28,-0.018077176721828157,-1.369999885559082,-0.01249999999999929,2.55
2013-03-01,0.004670292272359843,-0.7999992370605469,-0.39000000000000057,2.55
2013-03-04,-0.003713408297517434,-0.3900003433227539,-0.39000000000000057,2.56
2013-03-05,0.014935724292001495,-0.2799997329711914,-0.39000000000000057,2.54
2013-03-06,0.005920993156224326,0.009999275207519531,-0.39000000000000057,2.53
2013-03-07,0.007652851943975546,-0.3299999237060547,-0.39000000000000057,2.51
2013-03-08,0.01395575035978997,0.2700004577636719,-0.39000000000000057,2.49
2013-03-11,-0.000563607599626711,0.9099998474121094,-0.39000000000000057,2.48
2013-03-12,-0.0047653476368216515,0.880000114440918,-0.39000000000000057,2.48
2013-03-13,-0.010692545036311767,1.0700006484985352,-0.39000000000000057,2.49
2013-03-14,0.009821381919884518,-1.5400009155273438,-0.39000000000000057,2.5
2013-03-15,-0.006170701154912373,0.5,-0.39000000000000057,2.51
2013-03-18,-0.0063803728356968134,0.6900005340576172,-0.39000000000000057,2.55
2013-03-19,-0.015421816917123578,0.8599987030029297,-0.39000000000000057,2.56
2013-03-20,-0.009012074180768975,-0.049999237060546875,-0.39000000000000057,2.55
2013-03-21,-0.006280198856235595,-0.14999961853027344,-0.39000000000000057,2.56
2013-03-22,-0.0013085478175716774,-0.9700002670288086,-0.39000000000000057,2.54
2013-03-25,-0.0031014095850241405,0.8200006484985352,-0.39000000000000057,2.53
2013-03-26,0.0013746681660056223,-0.5600004196166992,-0.39000000000000057,2.53
2013-03-28,0.007232310747962538,-0.5799999237060547,-0.39000000000000057,2.6
2013-04-01,0.003837748481610424,-0.36999988555908203,0.07000000000000028,2.64
2013-04-02,0.0076315926493432315,-0.75,0.07000000000000028,2.63
2013-04-03,-0.013168948793470324,0.7699995040893555,0.07000000000000028,2.67
2013-04-04,-0.017452960325511746,0.9800004959106445,0.07000000000000028,2.67
2013-04-05,-0.003864131335780677,0.3099994659423828,0.07000000000000028,2.7
2013-04-08,-0.0018564567084833458,0.6100006103515625,0.07000000000000028,2.68
2013-04-09,-0.008670081423453112,0.049999237060546875,0.07000000000000028,2.66
2013-04-10,0.011507499287045326,-0.3299999237060547,0.07000000000000028,2.65
2013-04-11,0.006330291669064339,0.4799995422363281,0.07000000000000028,2.64
2013-04-12,-0.01176905510382896,-0.5199985504150391,0.07000000000000028,2.64
2013-04-15,0.007182202318757875,0.15999984741210938,0.07000000000000028,2.65
2013-04-16,0.021417989176254947,-0.3600006103515625,0.07000000000000028,2.66
2013-04-17,-4.394580453027964e-05,0.1100006103515625,0.07000000000000028,2.66
2013-04-18,0.016458102609584743,-1.0000009536743164,0.07000000000000028,2.67
2013-04-22,0.008831527973868913,0.8599996566772461,0.07000000000000028,2.66
2013-04-23,0.0004284013057793631,-1.1499996185302734,0.07000000000000028,2.65
2013-04-25,0.013511403233731597,-0.869999885559082,0.07000000000000028,2.61
2013-04-26,-0.007609565149353201,-0.31999969482421875,0.07000000000000028,2.61
2013-04-29,0.0055453860244868425,0.4499998092651367,0.07000000000000028,2.63
2013-04-30,0.004410930824423511,0.7700004577636719,0.07000000000000028,2.62
2013-05-02,0.011593174115103801,1.1800003051757812,0.3519999999999994,2.63
2013-05-03,-0.009268838888589223,-0.7300004959106445,0.3519999999999994,2.58
2013-05-06,0.004540451211160536,0.28999996185302734,0.3519999999999994,2.55
2013-05-07,0.012068796690554202,0.6599998474121094,0.3519999999999994,2.54
2013-05-08,0.0042516896717678145,0.26000022888183594,0.3519999999999994,2.53
2013-05-09,-0.0031601960062404705,-0.15999984741210938,0.3519999999999994,2.51
2013-05-10,0.0073446958820698885,0.26000022888183594,0.3519999999999994,2.49
2013-05-13,-0.018931896238816203,0.6499996185302734,0.3519999999999994,2.51
2013-05-14,0.0024966436077198026,-0.3400001525878906,0.3519999999999994,2.51
2013-05-15,0.024930994618493872,0.9599990844726562,0.3519999999999994,2.52
